driverId,locationX,locationY,available
138,477.712166,397.058540,true
139,416.043675,299.258494,true
140,298.859337,4.578589,true
141,304.715236,194.059618,true
142,34.231344,14.596726,true
143,57.480257,157.735384,true
144,154.414414,245.923720,true
145,160.687211,202.470257,true
146,372.843124,199.434545,true
147,378.986329,115.242599,true
148,290.345783,240.285957,true
149,83.859056,457.512139,true
150,280.784913,298.485124,true
151,487.770384,50.093419,true
152,397.654221,418.574092,true
153,272.057693,265.435255,true
154,17.528656,22.886293,true
155,384.266881,397.279843,true
156,200.424423,239.647692,true
157,146.369649,28.554300,true
158,339.410767,87.136434,true
159,259.143390,172.351094,true
160,92.225647,198.181615,true
161,309.967510,17.982880,true
162,336.182481,115.472741,true
163,491.387999,374.351116,true
164,464.315442,487.468221,true
165,416.024616,366.246783,true
166,245.495787,247.132538,true
167,169.742597,105.705363,true
168,204.161891,61.297942,true
169,79.483533,430.167121,true
170,36.340944,497.138320,true
171,84.747888,371.947832,true
172,467.800167,464.058885,true
173,92.443840,299.403764,true
174,177.450922,54.247039,true
175,263.665441,149.178696,true
176,454.538839,423.196025,true
177,327.934967,351.049887,true
178,131.688577,322.704356,true
179,245.542709,432.143342,true
180,37.531777,323.170636,true
181,341.839652,375.668170,true
182,242.432065,139.444434,true
183,418.686331,100.823329,true
184,228.731022,305.060648,true
185,307.733706,425.159172,true
186,302.974218,223.375947,true
187,367.809684,68.429971,true
188,81.736564,360.942413,true
189,44.407558,157.852719,true
190,224.951452,38.394844,true
191,303.119995,298.691109,true
192,261.058250,417.194656,true
193,20.835437,81.212770,true
194,346.817795,376.764590,true
195,268.610827,405.321691,true
196,131.305887,25.865126,true
197,348.357602,217.546420,true
198,48.379764,94.504444,true
199,451.825520,171.568937,true
200,344.822799,408.240684,true
201,394.841339,343.107696,true
202,462.407657,55.426389,true
203,42.357215,452.722392,true
204,31.278684,219.761295,true
205,280.586391,75.986770,true
206,199.338829,465.461454,true
207,211.351022,49.479904,true
208,317.737298,30.418665,true
209,140.740336,213.175152,true
210,126.088667,403.915858,true
211,409.274066,265.059787,true
212,32.714645,139.780238,true
213,163.989679,342.197588,true
214,364.984904,483.297808,true
215,304.218927,483.950013,true
216,72.743225,470.778821,true
217,42.292106,377.701174,true
218,303.840760,194.355403,true
219,308.006222,235.184988,true
220,34.958049,411.408983,true
221,91.415676,298.392457,true
222,33.182698,117.966409,true
223,262.351835,328.040503,true
224,344.219976,98.470339,true
225,427.050569,484.712915,true
226,251.648283,310.520414,true
227,482.364448,273.037614,true
228,228.292097,262.498737,true
229,206.258855,182.643780,true
230,305.569881,294.434053,true
231,479.639089,326.145843,true
232,19.584613,378.025725,true
233,69.028121,244.030469,true
234,153.759794,210.439944,true
235,312.212201,119.076615,true
236,386.984056,488.307025,true
237,39.694455,418.817491,true
238,173.512344,313.289903,true
239,133.643918,463.557308,true
240,226.282239,198.660675,true
241,273.000416,99.584409,true
242,348.838681,117.513073,true
243,138.493161,42.476669,true
244,62.720847,457.555367,true
245,154.553665,43.773367,true
246,6.949943,124.869654,true
247,226.451206,325.792230,true
248,444.166946,369.589657,true
249,390.451833,223.998933,true
250,394.004198,190.140821,true
251,332.399285,174.090227,true
252,428.435381,409.502719,true
253,345.839298,81.830918,true
254,6.133038,206.895348,true
255,494.655901,217.688825,true
256,393.273435,31.357105,true
257,17.161467,85.440575,true
258,216.763291,419.873789,true
259,358.679517,224.175147,true
260,22.523479,292.034410,true
261,147.882207,116.501053,true
262,366.249523,295.630684,true
263,438.492054,292.266692,true
264,446.979267,233.184146,true
265,122.429922,336.732605,true
266,104.832965,8.075346,true
267,83.089149,334.888008,true
268,143.451388,390.766758,true
269,398.138258,309.483188,true
270,404.942511,220.552111,true
271,220.102439,439.352891,true
272,320.557680,426.331122,true
273,359.946526,276.735060,true
274,283.853292,471.100408,true
275,73.979789,317.543036,true
276,144.753985,499.167368,true
277,107.625978,116.928109,true
278,402.718691,92.535441,true
279,180.948887,183.973643,true
280,285.121121,123.475579,true
281,310.297270,133.990344,true
282,332.991084,223.989998,true
283,148.029945,24.636582,true
284,380.423534,379.690913,true
285,388.004779,452.966405,true
286,406.247277,95.558127,true
287,228.363112,344.511757,true
288,156.955306,474.105947,true
289,405.113455,422.634478,true
290,188.434074,392.681228,true
291,410.116207,106.637347,true
292,50.689138,265.930678,true
293,185.293832,50.502504,true
294,244.549558,131.917164,true
295,341.238342,200.629504,true
296,312.243964,5.930902,true
297,282.860777,120.574008,true
298,484.775902,104.733082,true
299,37.325159,403.542125,true
300,198.186759,155.785652,true
301,70.231594,269.274435,true
302,8.079124,70.962571,true
303,444.861350,420.957311,true
304,477.184216,282.304194,true
305,326.269191,419.928469,true
306,484.291569,8.567713,true
307,57.105780,221.197229,true
308,104.519900,145.643286,true
309,335.275859,101.179055,true
310,240.692668,351.346624,true
311,404.885338,0.547889,true
312,43.492527,225.665286,true
313,131.403322,299.738569,true
314,344.103591,271.227389,true
315,369.562581,242.385529,true
316,337.210909,55.577827,true
317,148.244615,122.863069,true
318,94.511462,186.788520,true
319,390.443298,458.096177,true
320,159.301336,356.995492,true
321,158.373550,170.939896,true
322,471.238752,304.647118,true
323,263.889261,322.679116,true
324,197.042861,95.564337,true
325,12.597295,145.579564,true
326,197.673408,125.354848,true
327,356.402019,42.924740,true
328,345.446268,201.289758,true
329,313.687667,343.602327,true
330,215.575490,470.442811,true
331,178.943140,421.057581,true
332,315.792151,322.708303,true
333,284.356866,312.310200,true
334,484.975748,212.255580,true
335,394.756779,201.734917,true
336,387.143998,109.044159,true
337,214.243198,66.435002,true
338,150.681943,13.215174,true
339,457.960022,415.291908,true
340,154.351618,139.490860,true
341,495.672419,392.153027,true
342,241.408412,6.155711,true
343,205.166614,55.123511,true
344,251.060743,243.758865,true
345,382.960349,388.557006,true
346,192.544553,472.369084,true
347,347.409859,52.094077,true
348,151.244363,83.029660,true
349,235.022381,21.975947,true
350,108.577914,199.002561,true
351,434.630184,133.865150,true
352,277.771356,485.456894,true
353,126.055522,93.533559,true
354,306.187324,322.448745,true
355,489.992958,282.032129,true
356,271.528168,155.355373,true
357,334.058465,145.335754,true
358,304.021972,89.368629,true
359,136.302364,124.960287,true
360,399.609050,0.218340,true
361,341.955580,455.677953,true
362,50.181737,91.988344,true
363,161.776772,229.211029,true
364,206.090535,444.703791,true
365,111.090107,398.662833,true
366,303.414708,159.310149,true
367,97.451331,377.448743,true
368,133.905772,225.730375,true
369,11.852552,68.619023,true
370,209.047244,210.878436,true
371,3.473410,45.719043,true
372,471.334351,287.823577,true
373,421.209569,194.711502,true
374,235.662451,4.741214,true
375,286.556416,417.988979,true
376,101.623190,22.852740,true
377,121.899168,496.134281,true
378,263.542420,336.247854,true
379,495.857760,400.839795,true
380,159.254188,223.299607,true
381,263.057779,253.275932,true
382,240.890189,369.323545,true
383,169.546442,226.202929,true
384,321.374253,243.198949,true
385,267.044858,495.248690,true
386,448.846701,406.861306,true
387,429.326093,355.029879,true
388,87.903235,485.891986,true
389,192.230609,329.171705,true
390,41.318664,31.871916,true
391,145.178775,19.786458,true
392,28.835503,462.733102,true
393,186.512450,61.599024,true
394,150.632793,176.032620,true
395,117.595529,368.662210,true
396,102.250799,291.890649,true
397,291.325905,387.483031,true
398,475.032064,297.275126,true
399,349.558989,299.385491,true
400,271.549843,131.382280,true
401,480.915476,47.063881,true
402,389.029686,473.053513,true
403,105.543923,195.534912,true
404,275.430520,165.485606,true
405,446.631139,476.075560,true
406,242.636333,340.932694,true
407,79.801135,403.237710,true
408,29.120087,388.664638,true
409,261.016129,99.659295,true
410,140.476286,443.138087,true
411,121.190494,411.145810,true
412,260.379149,56.152795,true
413,181.451593,45.374800,true
414,116.808137,156.707079,true
415,86.828643,321.579923,true
416,108.793006,295.333020,true
417,478.123777,175.700032,true
418,247.465650,15.882919,true
419,21.817019,325.732665,true
420,41.865954,497.055577,true
421,296.079306,465.410208,true
422,364.734429,358.391645,true
423,487.315848,20.821013,true
424,66.434151,231.034327,true
425,186.134227,374.226443,true
426,166.179943,352.242760,true
427,484.229683,32.078909,true
428,338.912788,54.461873,true
429,64.402501,490.124889,true
430,133.442664,84.694108,true
431,44.770153,27.480560,true
432,402.893091,207.984420,true
433,485.209428,343.696931,true
434,302.015865,20.021833,true
435,189.161543,338.085072,true
436,407.604742,318.176848,true
437,237.155755,418.950896,true
438,48.021625,257.735708,true
439,69.754800,21.893059,true
440,285.759484,350.658643,true
441,397.098005,10.946184,true
442,183.000868,147.880845,true
443,249.815630,334.105814,true
444,494.291429,182.991334,true
445,101.810725,205.650178,true
446,272.732846,445.066024,true
447,189.252276,191.677755,true
448,46.509653,291.498046,true
449,422.096245,382.408799,true
450,221.099849,307.859568,true
451,134.548638,345.052594,true
452,189.178927,171.145795,true
453,349.107520,264.421131,true
454,285.012693,75.193281,true
455,235.168336,94.974134,true
456,203.043833,232.631153,true
457,27.649822,167.608805,true
458,311.412592,376.414986,true
459,333.695299,17.261959,true
460,430.312308,45.809923,true
461,496.226709,223.270837,true
462,112.365114,256.630452,true
463,1.976652,283.443014,true
464,257.613958,423.611401,true
465,318.596107,474.914520,true
466,19.261768,123.975197,true
467,20.533323,290.129422,true
468,407.948826,465.577904,true
469,116.601941,374.652833,true
470,282.144899,450.456878,true
471,123.504130,435.033275,true
472,20.142277,305.170187,true
473,139.047081,329.559296,true
474,105.171530,283.008831,true
475,456.388982,2.509045,true
476,119.321670,429.979294,true
477,126.373165,73.370574,true
478,234.231662,246.395492,true
479,318.856748,246.514201,true
480,206.930316,68.985570,true
481,355.912906,263.927713,true
482,137.736837,344.610154,true
483,389.883378,383.878583,true
484,323.794422,266.005453,true
485,377.480556,331.746484,true
486,446.594416,492.405802,true
487,257.486136,335.773424,true
488,64.758698,383.466529,true
489,74.066118,230.107496,true
490,444.383315,333.599736,true
491,200.319228,180.270254,true
492,148.406103,405.651715,true
493,307.398956,362.056698,true
494,23.746766,27.792331,true
495,293.396726,403.880616,true
496,270.377489,35.552930,true
497,33.146416,84.706970,true
498,150.017751,312.140862,true
499,35.208324,164.967156,true
500,93.806784,204.475110,true
501,395.513038,316.231305,true
502,498.092725,269.828810,true
503,318.493493,406.916583,true
504,355.387148,238.531033,true
505,436.006114,395.938265,true
506,53.569259,361.871403,true
507,191.939694,283.965317,true
508,190.583971,51.167697,true
509,176.133026,472.820357,true
510,94.163205,403.897922,true
511,485.070379,487.568224,true
512,406.510153,355.864731,true
513,458.796193,322.965974,true
514,92.421052,294.551468,true
515,493.588225,186.201356,true
516,55.979443,18.145620,true
517,58.151066,121.225398,true
518,205.743041,427.146732,true
519,47.439358,416.488951,true
520,291.253246,291.042284,true
521,192.692981,317.521629,true
522,144.732773,341.226554,true
523,408.864106,388.545739,true
524,100.996842,303.153653,true
525,201.338274,393.196653,true
526,335.888720,295.657657,true
527,72.700029,293.424792,true
528,158.960261,293.438813,true
529,267.265499,397.783639,true
530,419.653569,69.906426,true
531,166.202686,325.561748,true
532,137.899817,211.885480,true
533,199.282270,291.595880,true
534,249.836692,425.135163,true
535,270.649921,258.106117,true
536,467.255624,430.194275,true
537,405.483324,244.522946,true
538,185.425696,281.759557,true
539,111.995149,34.029953,true
540,138.100862,431.619540,true
541,318.965507,166.424788,true
542,90.802354,295.107998,true
543,192.835409,460.904998,true
544,283.878450,474.107227,true
545,160.365222,369.514293,true
546,85.378811,135.823212,true
547,62.959692,222.238417,true
548,390.440656,345.870547,true
549,46.984086,388.119100,true
550,208.669556,406.647100,true
551,50.743234,43.258177,true
552,113.907289,457.544049,true
553,83.268272,106.213069,true
554,291.814795,252.229129,true
555,402.653370,474.038438,true
556,309.858180,140.056571,true
557,192.407294,468.108248,true
558,451.570883,343.599131,true
559,403.132626,377.855663,true
560,2.375455,142.363916,true
561,73.817738,172.697827,true
562,247.783358,43.944918,true
563,172.124559,337.666035,true
564,146.451349,448.181756,true
565,296.277709,376.640724,true
566,170.358411,187.335603,true
567,462.508141,318.594937,true
568,162.277044,155.859352,true
569,161.477443,56.878459,true
570,246.748098,27.030957,true
571,404.706071,49.328905,true
572,344.928333,290.534787,true
573,97.751920,307.874960,true
574,185.965218,35.017658,true
575,270.732997,210.300845,true
576,377.963528,42.712361,true
577,468.760861,473.969865,true
578,100.143308,359.412979,true
579,454.948828,141.559113,true
580,304.449440,52.402728,true
581,306.881962,142.235954,true
582,469.657422,371.376465,true
583,493.783183,408.211020,true
584,433.930938,482.966302,true
585,106.082805,146.231408,true
586,142.821343,358.170342,true
587,71.696244,186.331418,true
588,288.859693,253.800782,true
589,434.037250,356.037419,true
590,286.176862,44.009226,true
591,85.642013,57.227026,true
592,318.997801,426.013233,true
593,248.251723,154.971880,true
594,326.390644,245.339769,true
595,465.299166,422.947112,true
596,237.311963,360.217429,true
597,425.967252,128.369637,true
598,49.774476,92.190841,true
599,71.335503,380.931052,true
600,455.873590,390.597032,true
601,142.602638,114.820144,true
602,150.444369,372.234895,true
603,118.971458,20.683610,true
604,225.280817,384.375336,true
605,358.504680,395.252875,true
606,143.134218,179.201164,true
607,199.108209,230.368276,true
608,206.117778,180.832042,true
609,298.770706,420.261382,true
610,181.679652,172.281285,true
611,94.286246,226.209594,true
612,325.966876,29.007839,true
613,435.909415,101.056447,true
614,449.187630,378.167926,true
615,211.739773,142.594815,true
616,400.489652,268.237361,true
617,110.105391,314.438998,true
618,410.907510,92.367179,true
619,80.812746,145.765782,true
620,122.091908,120.651061,true
621,46.852985,397.183451,true
622,345.819073,61.425195,true
623,487.002090,158.991370,true
624,144.688631,89.786806,true
625,156.725297,30.222087,true
626,197.953332,252.709796,true
627,439.893723,412.111388,true
628,118.084461,84.451645,true
629,127.043680,38.021043,true
630,413.461510,143.387599,true
631,297.257065,153.342398,true
632,150.485227,11.974436,true
633,440.213592,253.538590,true
634,54.448031,85.237333,true
635,492.563581,486.236107,true
636,302.656185,209.990088,true
637,78.492306,224.156361,true
638,105.582988,426.940025,true
639,438.195028,419.680992,true
640,342.242687,210.895727,true
641,299.954070,158.974033,true
642,14.509811,200.486518,true
643,301.607072,343.837784,true
644,111.768734,458.119796,true
645,495.418528,142.858182,true
646,132.063699,303.343090,true
647,476.713773,269.899352,true
648,488.829214,218.344393,true
649,261.107795,267.635929,true
650,343.316514,233.015800,true
651,197.758685,296.565729,true
652,41.991313,58.821659,true
653,446.797945,455.824004,true
654,305.463674,55.654065,true
655,367.938177,391.124854,true
656,110.920814,383.924791,true
657,64.230514,377.283768,true
658,333.568713,415.334228,true
659,300.042534,198.029604,true
660,164.248839,150.074284,true
661,65.549631,484.192954,true
662,100.181147,15.663627,true
663,191.380521,212.861832,true
664,413.694770,3.180007,true
665,126.530450,314.724643,true
666,439.843267,130.345895,true
667,280.253022,284.573977,true
668,287.960779,207.739869,true
669,194.364412,340.824163,true
670,174.501448,324.348036,true
671,256.241362,33.898868,true
672,494.913795,361.735495,true
673,184.766995,260.474503,true
674,0.837626,192.309981,true
675,121.576001,400.818445,true
676,25.570485,16.465702,true
677,338.173726,259.840868,true
678,105.536603,45.837104,true
679,325.851078,158.981808,true
680,78.400702,445.458376,true
681,369.789808,395.685046,true
682,299.504713,106.316517,true
683,121.350653,359.963484,true
684,7.465329,431.601267,true
685,173.259179,373.440115,true
686,87.055579,384.897649,true
687,211.252010,295.252321,true
688,22.903805,66.632425,true
689,462.718644,121.336234,true
690,211.078450,56.277690,true
691,387.971923,188.861782,true
692,497.287306,182.130959,true
693,363.002574,185.968047,true
694,340.205010,257.932703,true
695,483.921248,458.452156,true
696,356.352872,156.148544,true
697,82.763841,99.694381,true
698,188.989855,371.434806,true
699,81.933652,7.855363,true
700,157.634359,464.622502,true
701,430.276715,495.260848,true
702,487.120752,467.496253,true
703,57.634028,138.892973,true
704,85.505733,471.710995,true
705,56.687268,368.035953,true
706,338.673853,221.380860,true
707,151.012236,295.378144,true
708,216.152300,78.190898,true
709,436.476795,11.251349,true
710,137.429889,230.323620,true
711,389.467780,477.191844,true
712,30.985557,472.059164,true
713,219.904144,274.636914,true
714,329.266619,289.598778,true
715,309.591034,287.324339,true
716,282.017326,350.478045,true
717,217.192329,421.841174,true
718,437.643449,308.877501,true
719,49.946741,199.772295,true
720,437.708647,107.205022,true
721,399.225228,487.027769,true
722,393.193629,175.515205,true
723,12.125261,261.182263,true
724,62.809228,104.647974,true
725,424.519843,156.038582,true
726,333.439755,496.409629,true
727,412.327280,64.131092,true
728,110.702961,274.686158,true
729,327.239849,322.514133,true
730,163.648267,275.069996,true
731,170.747629,454.933947,true
732,231.775156,417.397753,true
733,126.016067,94.361893,true
734,294.838348,205.538006,true
735,211.023768,63.870549,true
736,326.317179,191.834458,true
737,238.339390,150.963067,true
738,99.961122,389.801287,true
739,367.014559,370.720242,true
740,195.484028,417.983914,true
741,210.291859,476.508587,true
742,254.264558,410.339832,true
743,219.175109,143.496514,true
744,268.820507,434.060405,true
745,396.381523,119.854874,true
746,250.859842,314.446210,true
747,307.793017,213.271640,true
748,11.871621,378.264618,true
749,349.246652,256.289952,true
750,7.504738,191.959985,true
751,295.351936,172.981978,true
752,242.392937,389.153003,true
753,303.995005,451.600657,true
754,105.619663,153.057209,true
755,275.287948,213.104682,true
756,208.676206,343.757359,true
757,266.943626,153.831448,true
758,327.552045,137.735234,true
759,49.404310,432.096301,true
760,408.506318,377.595333,true
761,343.525081,63.125471,true
762,283.104547,113.634017,true
763,321.210405,84.483992,true
764,252.264827,55.712356,true
765,65.125385,155.038614,true
766,41.342928,343.833935,true
767,377.450212,354.500003,true
768,298.695903,188.895736,true
769,99.619594,257.716988,true
770,308.698938,31.271240,true
771,455.086270,368.149902,true
772,416.850247,414.201516,true
773,355.370411,208.328646,true
774,319.384172,271.411460,true
775,116.004493,281.605331,true
776,352.722606,283.934617,true
777,113.455657,239.139969,true
778,229.130159,369.821547,true
779,76.705560,408.811806,true
780,304.098496,232.223081,true
781,447.890018,368.627590,true
782,428.270634,206.281243,true
783,65.248571,476.202277,true
784,232.125850,413.326850,true
785,318.606923,198.016210,true
786,315.181411,452.074509,true
787,402.712432,217.407004,true
788,263.127023,30.821844,true
789,346.965954,138.633169,true
790,196.093537,72.101375,true
791,131.440723,145.850363,true
792,159.167052,401.799847,true
793,408.551578,220.470205,true
794,102.295417,168.451076,true
795,137.335716,468.125302,true
796,460.893500,125.224997,true
797,303.028697,257.343218,true
798,440.739423,347.076910,true
799,338.466945,226.035950,true
800,31.163741,348.587231,true
801,385.820838,269.040393,true
802,19.068705,414.213623,true
803,137.260209,380.199115,true
804,352.975216,251.993657,true
805,171.376300,185.849719,true
806,111.079754,334.177753,true
807,458.532494,173.095211,true
808,60.214256,493.838150,true
809,42.788203,485.856027,true
810,353.636460,5.191701,true
811,320.638443,234.459274,true
812,304.739159,487.189991,true
813,327.533875,40.398587,true
814,391.051097,34.872157,true
815,11.994068,16.902750,true
816,188.313128,1.042169,true
817,124.099217,68.079694,true
818,307.948061,322.023344,true
819,70.243205,274.656479,true
820,112.902667,205.559866,true
821,389.253736,222.714870,true
822,16.625910,376.375925,true
823,386.332553,423.325817,true
824,27.857086,405.469857,true
825,420.741888,465.615403,true
826,389.933210,432.912028,true
827,380.760599,243.548247,true
828,177.484729,330.731334,true
829,495.156159,497.593757,true
830,55.674062,42.417103,true
831,324.266440,16.444173,true
832,77.541594,478.628959,true
833,45.757822,151.082437,true
834,393.558696,444.899242,true
835,0.223756,303.751656,true
836,74.147876,126.428541,true
837,390.010713,267.757144,true
838,400.714889,157.516455,true
839,31.005855,210.535521,true
840,463.648154,258.736173,true
841,141.593833,212.054606,true
842,216.775785,333.652746,true
843,315.587214,93.361589,true
844,276.930759,278.701344,true
845,66.658287,295.975830,true
846,224.559832,74.783417,true
847,150.647218,301.826646,true
848,456.722096,497.204617,true
849,269.094284,15.565371,true
850,267.358232,1.770347,true
851,232.441809,166.334661,true
852,281.371314,19.170608,true
853,214.573716,124.457287,true
854,148.845850,17.227780,true
855,361.708481,70.010115,true
856,13.641153,271.146840,true
857,228.134021,194.878366,true
858,206.630908,315.599375,true
859,298.870373,67.638741,true
860,378.020525,39.289012,true
861,225.068996,441.499178,true
862,375.459315,322.586965,true
863,341.805095,139.526643,true
864,95.074452,11.893500,true
865,59.891951,208.523747,true
866,281.089083,370.571798,true
867,323.443856,293.168134,true
868,326.346895,445.617536,true
869,3.137200,145.408338,true
870,30.850607,41.668875,true
871,351.466498,350.613063,true
872,8.332326,199.527729,true
873,480.765163,221.600008,true
874,491.908311,235.054874,true
875,237.358192,384.424320,true
876,179.031418,6.117643,true
877,335.936931,355.685553,true
878,473.239322,140.210469,true
879,187.093262,390.115908,true
880,25.606652,473.434974,true
881,497.923803,59.341516,true
882,352.344893,422.717533,true
883,450.711813,407.962443,true
884,6.653340,437.458938,true
885,67.917485,121.475814,true
886,312.710051,54.251881,true
887,253.054898,432.070628,true
888,27.601828,408.868589,true
889,456.506492,482.951633,true
890,483.027120,343.412299,true
891,452.923660,69.603273,true
892,272.766366,483.342584,true
893,332.584554,77.284281,true
894,394.198895,349.026189,true
895,2.928236,38.046520,true
896,422.556360,209.531051,true
897,268.456380,37.701466,true
898,295.136919,482.572896,true
899,407.291958,213.410928,true
900,109.365619,33.840266,true
901,90.906659,295.957852,true
902,493.370516,231.364823,true
903,499.876490,67.257057,true
904,90.655137,66.170656,true
905,72.997804,223.294263,true
906,11.482315,59.127457,true
907,489.693547,455.436092,true
908,242.745191,35.748815,true
909,226.362065,88.932374,true
910,475.385795,165.618561,true
911,346.168853,346.436140,true
912,103.832247,431.194073,true
913,78.753661,236.495393,true
914,275.460431,411.927334,true
915,221.423824,202.224982,true
916,319.746316,443.960437,true
917,446.626496,3.745414,true
918,166.560231,343.094187,true
919,231.840813,349.479690,true
920,470.964489,459.294296,true
921,337.503268,36.028005,true
922,97.911096,364.691588,true
923,46.177352,304.093877,true
924,384.396122,463.848617,true
925,241.901299,268.814742,true
926,188.912812,255.006802,true
927,352.495083,136.853119,true
928,158.455442,364.094362,true
929,199.580986,479.734240,true
930,391.861138,319.467034,true
931,401.169086,93.169250,true
932,254.937088,334.669539,true
933,149.882350,435.482368,true
934,7.605687,118.947644,true
935,446.243069,304.764171,true
936,136.210248,440.806669,true
937,200.915365,284.002171,true
938,345.159267,328.603993,true
939,32.396189,56.193592,true
940,51.247078,403.979261,true
941,77.369589,467.324272,true
942,441.274257,408.867672,true
943,199.787037,194.101648,true
944,199.000921,4.907866,true
945,131.708960,55.458264,true
946,381.001577,395.247580,true
947,304.040496,392.096774,true
948,122.650021,243.066421,true
949,428.517067,26.725704,true
950,385.248085,238.576670,true
951,273.642945,109.139552,true
952,313.222350,496.829427,true
953,36.758791,144.925511,true
954,456.347705,252.344710,true
955,252.011655,204.333135,true
956,126.117163,53.400614,true
957,289.723760,208.722097,true
958,497.662304,348.758040,true
959,196.503792,296.006954,true
960,239.038906,2.663808,true
961,397.417366,73.647190,true
962,448.227562,370.166626,true
963,131.630782,77.984131,true
964,4.859058,114.096397,true
965,421.164890,472.105674,true
966,98.459713,447.499204,true
967,378.743636,430.923478,true
968,177.921672,440.886295,true
969,245.194388,281.776271,true
970,377.938720,442.347153,true
971,209.454823,291.626567,true
972,117.308032,20.392853,true
973,304.963957,17.797613,true
974,31.283446,154.337597,true
975,495.062318,368.200410,true
976,195.576282,165.092378,true
977,456.999053,449.130370,true
978,223.134494,100.436508,true
979,49.241530,413.966610,true
980,266.491417,463.148886,true
981,0.005359,364.485913,true
982,238.260357,297.822333,true
983,486.270656,398.007376,true
984,170.261456,232.750808,true
985,482.023002,138.212421,true
986,67.802480,106.970776,true
987,42.055055,35.239207,true
988,379.795299,299.354058,true
989,53.387602,371.528760,true
990,297.674881,316.591461,true
991,430.216414,263.904722,true
992,16.498011,89.972331,true
993,250.263859,9.496934,true
994,340.133885,277.056959,true
995,430.512131,383.373362,true
996,89.118965,163.655078,true
997,218.517235,459.123671,true
