driverId,locationX,locationY,available
232,693.245212,304.850139,true
233,506.286451,693.469419,true
234,55.335634,138.565853,true
235,662.184830,216.496690,true
236,518.516388,715.582957,true
237,356.128103,714.111745,true
238,734.986300,513.143356,true
239,480.374029,751.756729,true
240,911.459218,0.021394,true
241,304.666941,949.145480,true
242,425.716866,937.394664,true
243,984.117857,668.604794,true
244,943.963824,317.151481,true
245,836.334742,754.442382,true
246,523.389809,878.339665,true
247,364.883818,245.002212,true
248,927.509448,674.687463,true
249,389.952514,776.920662,true
250,656.262565,479.603973,true
251,62.123456,480.197891,true
252,998.523079,909.793253,true
253,981.457846,523.050203,true
254,751.578059,24.592726,true
255,121.626014,107.111628,true
256,120.302969,815.372742,true
257,767.611408,636.403188,true
258,708.172872,437.811524,true
259,215.554171,987.591234,true
260,442.913430,259.585252,true
261,554.588505,294.406644,true
262,741.510087,796.990491,true
263,453.068127,425.699262,true
264,212.457021,396.242248,true
265,505.362269,384.452537,true
266,717.542483,78.667678,true
267,360.444405,184.185797,true
268,671.130374,313.741780,true
269,549.784597,369.522306,true
270,41.812607,609.888484,true
271,659.595474,239.303613,true
272,639.470174,720.196596,true
273,251.271019,3.481613,true
274,920.195917,948.676779,true
275,723.896411,559.121745,true
276,722.194935,512.412534,true
277,133.995883,306.201939,true
278,57.693260,165.934382,true
279,840.225213,440.493986,true
280,329.049677,326.373167,true
281,724.504041,458.664926,true
282,111.678890,751.425027,true
283,656.122441,189.838277,true
284,952.059039,416.887001,true
285,811.645268,528.205954,true
286,466.010292,616.498930,true
287,440.976869,182.883508,true
288,390.595243,464.053660,true
289,678.737646,184.053111,true
290,142.406082,916.214495,true
291,40.143304,588.539723,true
292,865.667507,154.205008,true
293,311.866355,813.317907,true
294,915.498292,663.513104,true
295,650.898766,292.048252,true
296,214.838733,632.977759,true
297,838.223707,697.593689,true
298,947.965056,358.103446,true
299,799.143124,802.567767,true
300,609.175892,178.173609,true
301,698.397237,160.318480,true
302,512.150317,102.711558,true
303,145.750995,180.352708,true
304,483.640455,690.063157,true
305,306.511570,845.058025,true
306,614.576439,929.352809,true
307,1.480274,268.680145,true
308,622.324829,846.790130,true
309,202.130625,534.865604,true
310,589.756227,308.282184,true
311,679.344492,765.681493,true
312,589.941497,22.531705,true
313,947.826292,172.874683,true
314,979.710450,62.278981,true
315,63.354596,921.235309,true
316,950.970537,316.071590,true
317,276.319973,994.280778,true
318,265.597266,158.922183,true
319,22.536443,894.077271,true
320,967.872375,287.441921,true
321,241.102964,929.868744,true
322,267.859556,103.512903,true
323,549.130926,54.283665,true
324,719.771550,250.290209,true
325,374.442231,691.241721,true
326,281.296840,905.300029,true
327,749.881824,766.284894,true
328,833.017953,217.627701,true
329,106.677521,197.907808,true
330,261.467434,839.665269,true
331,69.318872,437.564692,true
332,265.031807,848.615292,true
333,950.716468,256.381265,true
334,628.827686,478.924017,true
335,373.941299,868.201929,true
336,832.838532,994.043325,true
337,205.633499,651.453773,true
338,507.014166,714.398107,true
339,776.208710,186.410690,true
340,427.699848,688.161393,true
341,183.279067,59.792499,true
342,461.675149,742.416865,true
343,327.245302,905.235311,true
344,107.247280,684.514640,true
345,211.805364,446.021168,true
346,56.257720,236.902573,true
347,957.163665,885.556444,true
348,506.524395,883.442526,true
349,920.014892,851.440074,true
350,791.156705,181.196673,true
351,291.914508,240.564245,true
352,259.343885,248.896518,true
353,556.437856,735.541710,true
354,242.631624,81.782948,true
355,225.568435,466.855378,true
356,371.366053,62.232838,true
357,347.044955,280.477901,true
358,467.897945,536.563970,true
359,376.936262,337.309465,true
360,736.304406,610.636630,true
361,145.501656,318.634979,true
362,992.798958,380.346944,true
363,809.433806,340.901884,true
364,236.665369,657.833521,true
365,879.870143,793.472995,true
366,948.464489,880.195271,true
367,643.097617,704.608620,true
368,120.427484,294.745346,true
369,549.665336,913.785457,true
370,173.362558,703.302205,true
371,437.657807,282.559823,true
372,595.067142,17.745721,true
373,777.171250,411.535612,true
374,347.150450,630.042603,true
375,475.574329,847.597961,true
376,830.336601,132.172062,true
377,166.923558,563.425759,true
378,472.731389,234.859157,true
379,323.942805,570.397305,true
380,811.200811,828.750095,true
381,977.265343,886.355621,true
382,272.922914,7.639486,true
383,304.176277,721.300330,true
384,732.338911,530.587502,true
385,857.881455,666.926160,true
386,318.143357,638.239986,true
387,748.369056,880.027931,true
388,875.617343,358.392254,true
389,657.218303,735.145119,true
390,951.522785,436.813114,true
391,171.249025,188.419304,true
392,161.939987,811.572648,true
393,553.695258,142.490324,true
394,327.844244,112.593925,true
395,736.624459,431.357901,true
396,818.882248,12.874707,true
397,14.613547,654.487332,true
398,132.721996,383.802630,true
399,647.231770,981.039640,true
400,855.514992,114.213535,true
401,336.669356,217.957325,true
402,798.422829,141.318790,true
403,336.890453,889.739685,true
404,285.824736,711.354832,true
405,771.977144,813.091758,true
406,282.736626,138.783980,true
407,593.871312,666.233974,true
408,292.136141,365.102571,true
409,493.509371,350.509882,true
410,727.302459,431.788796,true
411,994.384389,521.031848,true
412,769.943357,576.649409,true
413,903.859110,523.455483,true
414,561.796620,38.800647,true
415,275.092607,115.575816,true
416,945.556234,814.745945,true
417,41.231598,775.288895,true
418,870.388631,546.488546,true
419,523.557868,100.565073,true
420,7.967706,442.345013,true
421,86.570966,792.430857,true
422,86.871622,632.100951,true
423,315.525179,978.558586,true
424,946.348660,640.377417,true
425,225.728672,182.914108,true
426,334.873118,725.553330,true
427,177.951616,76.014451,true
428,34.576452,676.315040,true
429,370.579445,250.699338,true
430,979.552960,283.881306,true
431,6.686107,659.921254,true
432,654.203434,115.178213,true
433,492.991505,25.911245,true
434,207.193985,400.715686,true
435,317.706354,484.178183,true
436,397.271594,820.642692,true
437,575.556686,961.151641,true
438,699.092099,723.435996,true
439,460.819118,300.879847,true
440,640.379692,843.903342,true
441,432.987473,954.045141,true
442,716.152129,900.658158,true
443,174.730128,121.662157,true
444,31.409027,547.950292,true
445,908.086421,606.174143,true
446,160.595125,32.713084,true
447,112.389916,264.265478,true
448,580.314249,564.913935,true
449,196.194846,878.559309,true
450,431.184042,847.772258,true
451,215.521715,469.471283,true
452,295.385244,434.134994,true
453,302.026584,553.841474,true
454,138.373606,576.276455,true
455,67.237820,623.568580,true
456,556.386543,18.616087,true
457,882.793383,165.321698,true
458,995.790683,746.323935,true
459,601.650422,871.506586,true
460,665.980390,47.510597,true
461,981.528046,303.015349,true
462,454.451668,372.674401,true
463,799.383589,155.889260,true
464,270.839752,382.305757,true
465,404.511382,456.876623,true
466,896.122701,262.024924,true
467,247.892048,466.968884,true
468,593.857534,854.355547,true
469,746.709736,807.349781,true
470,452.229372,407.214090,true
471,695.493619,338.793998,true
472,668.858196,771.420050,true
473,319.128745,623.403136,true
474,764.721889,693.010577,true
475,978.021095,376.668605,true
476,19.218153,440.867409,true
477,481.989921,178.202413,true
478,255.302198,386.142594,true
479,947.000166,851.078623,true
480,471.800992,307.194617,true
481,137.636431,342.579389,true
482,719.418929,132.224004,true
483,278.259293,643.241782,true
484,47.613955,551.523366,true
485,387.073737,266.452187,true
486,311.436968,432.234026,true
487,289.878115,77.437486,true
488,120.591898,250.727379,true
489,604.052159,808.353501,true
490,237.387308,821.206172,true
491,148.380360,425.272464,true
492,285.914839,443.847131,true
493,430.596960,623.223105,true
494,721.703890,221.782954,true
495,92.077730,117.038911,true
496,629.265557,703.448585,true
497,447.892355,68.620530,true
498,64.353498,195.292631,true
499,550.470872,945.321155,true
500,338.433209,59.582002,true
501,526.426094,339.514531,true
502,854.764873,63.004035,true
503,288.613765,796.006877,true
504,848.669732,373.996966,true
505,109.300234,491.805614,true
506,658.963487,120.216121,true
507,955.347650,691.859743,true
508,963.204473,512.270220,true
509,932.614730,264.737413,true
510,746.318120,415.837928,true
511,664.310914,183.808945,true
512,640.324128,911.502158,true
513,936.830264,862.353723,true
514,672.305426,820.115741,true
515,486.631121,375.112526,true
516,388.423739,391.238565,true
517,373.015957,104.157023,true
518,783.698959,353.163421,true
519,984.205348,113.550439,true
520,460.435120,305.273561,true
521,357.888907,605.125107,true
522,962.588601,996.952149,true
523,162.475165,136.803516,true
524,289.038987,381.990216,true
525,381.551255,895.241698,true
526,175.636930,463.415944,true
527,471.602569,206.174926,true
528,854.067050,850.895133,true
529,521.831431,638.697536,true
530,644.978621,641.329146,true
531,734.952974,513.809999,true
532,923.500228,703.002853,true
533,369.135523,362.918139,true
534,707.169105,694.612118,true
535,133.791602,898.570905,true
536,359.469480,182.726804,true
537,915.715196,357.574462,true
538,676.588899,34.721421,true
539,627.099442,655.722360,true
540,930.665044,858.932911,true
541,913.258378,653.732669,true
542,279.709678,639.780723,true
543,435.415241,975.584657,true
544,322.560910,872.811783,true
545,452.708965,243.299464,true
546,476.628389,443.108625,true
547,467.609491,296.310158,true
548,286.860330,210.226307,true
549,770.221724,948.918872,true
550,736.275775,763.799825,true
551,819.496781,105.939584,true
552,121.568701,96.190373,true
553,533.158683,604.477124,true
554,81.705410,2.015605,true
555,723.192925,978.894422,true
556,923.100356,859.135239,true
557,110.033456,456.371526,true
558,471.869553,71.640185,true
559,576.122783,882.061509,true
560,301.825096,862.619865,true
561,578.309322,945.699929,true
562,336.288027,292.958954,true
563,928.585362,35.626220,true
564,502.461029,352.141203,true
565,473.957675,281.526662,true
566,329.016527,718.014957,true
567,558.782219,863.810433,true
568,120.719755,314.700894,true
569,536.683097,465.381567,true
570,618.320369,111.299847,true
571,14.215494,820.671498,true
572,857.610386,698.784496,true
573,954.720840,677.147990,true
574,278.460157,58.435561,true
575,248.361849,126.118481,true
576,2.808309,592.409731,true
577,863.113848,182.496415,true
578,599.995408,925.502993,true
579,231.528543,697.302060,true
580,588.495362,206.899639,true
581,99.374409,172.019523,true
582,385.012655,641.673833,true
583,664.797835,810.534050,true
584,405.077264,764.037154,true
585,470.437808,192.225296,true
586,543.683877,527.801947,true
587,175.966048,278.893049,true
588,320.184850,634.257323,true
589,34.813528,78.544375,true
590,558.562041,643.630453,true
591,626.383552,180.672310,true
592,592.365179,323.533314,true
593,153.840419,550.507510,true
594,633.019482,376.270710,true
595,407.601791,423.826296,true
596,120.868917,156.612516,true
597,315.952226,879.250026,true
598,590.235625,242.609609,true
599,856.733767,681.571819,true
600,822.940030,754.259060,true
601,987.859534,287.498991,true
602,839.140399,128.301368,true
603,169.434097,484.300340,true
604,580.014338,652.158778,true
605,996.554573,992.199599,true
606,973.719358,435.999900,true
607,439.404963,502.957532,true
608,444.232839,659.143276,true
609,196.044903,49.936938,true
610,822.086896,865.488285,true
611,703.334235,309.046337,true
612,46.676374,802.388819,true
613,422.722371,415.309504,true
614,11.733813,798.361454,true
615,120.171909,146.409922,true
616,398.727614,957.246747,true
617,993.273752,872.410485,true
618,367.355347,509.918274,true
619,663.651248,499.950470,true
620,527.966792,509.361409,true
621,249.038832,749.573339,true
622,707.666226,680.919438,true
623,956.960652,496.440480,true
624,640.007430,646.732016,true
625,900.722804,577.537686,true
626,857.608491,931.867191,true
627,128.472887,422.582448,true
628,747.678127,129.374445,true
629,177.368679,101.191971,true
630,942.358879,352.463555,true
631,817.437484,895.473402,true
632,958.956897,634.239658,true
633,33.496369,305.048876,true
634,279.541708,248.902650,true
635,708.542854,470.630400,true
636,865.064150,23.044320,true
637,918.314414,362.610001,true
638,436.053550,581.654131,true
639,224.254364,722.733438,true
640,720.120698,130.670736,true
641,860.910810,669.776031,true
642,265.905938,816.393169,true
643,253.834310,84.241835,true
644,353.776758,921.791457,true
645,875.328933,372.458305,true
646,995.492476,160.734129,true
647,47.950556,977.040243,true
648,8.218612,113.375555,true
649,939.435202,48.548603,true
650,672.686478,409.423330,true
651,657.779545,22.271028,true
652,540.958852,610.732224,true
653,51.484270,454.402887,true
654,546.175378,870.647675,true
655,547.510434,363.508636,true
656,684.816566,354.748534,true
657,118.288294,495.995533,true
658,191.438275,96.115378,true
659,259.156081,388.432608,true
660,306.493712,427.977010,true
661,678.896614,834.900141,true
662,449.772769,387.564619,true
663,258.577653,384.155440,true
664,855.154012,517.229597,true
665,717.691624,789.253454,true
666,496.777333,302.357022,true
667,341.628769,911.361320,true
668,442.410437,80.334512,true
669,70.807710,439.858109,true
670,606.695571,630.811500,true
671,229.325462,932.412329,true
672,245.127651,814.711457,true
673,179.778954,101.581225,true
674,429.028438,567.935420,true
675,230.948386,978.578056,true
676,172.445763,275.422434,true
677,196.322317,570.204172,true
678,843.820943,52.208672,true
679,103.983318,891.545045,true
680,988.431296,740.353474,true
681,692.162037,804.880667,true
682,712.029140,494.077466,true
683,489.806333,924.362260,true
684,331.762089,670.184258,true
685,477.802060,956.358838,true
686,87.374314,366.813708,true
687,554.019806,236.978871,true
688,323.851946,360.801530,true
689,284.152346,901.123600,true
690,706.089869,382.396394,true
691,710.345598,71.530457,true
692,706.821653,635.812395,true
693,310.915437,691.615998,true
694,820.967806,225.071156,true
695,556.981639,142.530224,true
696,702.722266,676.814327,true
697,895.639479,582.685040,true
698,696.110523,65.244428,true
699,404.328052,27.121024,true
700,35.417175,339.077443,true
701,807.344156,544.429183,true
702,328.794711,326.368261,true
703,22.989171,590.544748,true
704,806.529192,550.295833,true
705,918.625421,421.582710,true
706,214.853045,427.471974,true
707,490.957848,731.985307,true
708,166.858577,640.063873,true
709,260.145671,149.604274,true
710,223.980390,473.997317,true
711,268.887875,985.941341,true
712,974.678818,697.733980,true
713,711.415274,687.622857,true
714,901.370452,119.592785,true
715,882.361236,764.284947,true
716,882.315908,306.311819,true
717,831.771947,578.398342,true
718,762.089315,71.523948,true
719,840.056224,274.162719,true
720,542.417573,250.045624,true
721,585.464123,295.452168,true
722,394.592034,962.355498,true
723,666.722510,396.895356,true
724,875.318790,43.365216,true
725,964.744556,787.524793,true
726,439.788456,560.561796,true
727,179.869879,63.031997,true
728,588.909611,378.827811,true
729,764.880375,880.516075,true
730,762.064783,542.721538,true
731,389.076292,908.715625,true
732,392.411776,841.726095,true
733,14.985985,447.064742,true
734,378.666769,299.953483,true
735,646.822018,248.515743,true
736,595.470320,489.015275,true
737,818.584954,503.923256,true
738,963.851106,501.248981,true
739,929.755908,649.884584,true
740,33.966184,140.215246,true
741,607.807116,647.284558,true
742,994.211078,386.357724,true
743,379.299894,644.393106,true
744,513.956460,477.944033,true
745,65.127165,486.216355,true
746,851.582818,10.882961,true
747,480.498249,360.903040,true
748,215.148171,305.738971,true
749,216.551093,984.359915,true
750,449.938224,916.242654,true
751,508.017729,115.831212,true
752,745.312121,560.821492,true
753,450.156500,870.049002,true
754,202.671267,947.152182,true
755,118.204707,245.662410,true
756,787.042845,929.462272,true
757,463.893333,525.005748,true
758,396.683243,189.285673,true
759,216.105862,716.866965,true
760,528.271114,162.602586,true
761,396.550891,11.769088,true
762,289.673875,249.771625,true
763,476.358359,298.379506,true
764,317.934969,439.388186,true
765,645.797833,150.012734,true
766,497.044064,353.179222,true
767,146.856061,331.794872,true
768,238.215771,376.272246,true
769,127.201024,801.908238,true
770,484.816782,975.651682,true
771,14.097601,384.437604,true
772,534.745548,529.343253,true
773,978.129726,776.689883,true
774,234.982306,989.842931,true
775,659.123159,320.461284,true
776,96.191644,487.534221,true
777,960.451187,14.577511,true
778,399.673858,543.313421,true
779,382.945667,575.133783,true
780,424.625039,904.369570,true
781,65.924107,960.213385,true
782,510.580344,143.042091,true
783,430.382916,667.464883,true
784,788.078784,65.905894,true
785,78.196023,285.769555,true
786,60.001847,668.710019,true
787,391.196839,236.332453,true
788,496.702426,842.522723,true
789,95.310996,373.881823,true
790,519.954658,287.412304,true
791,907.446114,135.263308,true
792,493.919049,122.219649,true
793,266.633793,220.566708,true
794,615.731809,492.454649,true
795,65.958500,371.025187,true
796,703.990869,73.076164,true
797,248.096738,668.277462,true
798,420.325407,738.890379,true
799,104.828938,921.186051,true
800,827.399849,832.530233,true
801,129.675771,129.255572,true
802,86.116977,398.454551,true
803,312.849773,715.796791,true
804,525.449428,471.131907,true
805,839.001487,209.333902,true
806,280.242278,6.551422,true
807,250.779531,318.353789,true
808,185.493890,328.428545,true
809,275.011957,892.347745,true
810,640.036506,23.951152,true
811,673.356128,91.197582,true
812,708.201084,68.637262,true
813,675.553031,195.309992,true
814,814.966476,585.852390,true
815,780.960982,880.503696,true
816,8.255453,53.761560,true
817,972.832917,454.506810,true
818,911.455774,960.966762,true
819,679.840427,506.022051,true
820,169.906991,881.807919,true
821,140.636815,652.669905,true
822,407.009203,693.281613,true
823,179.790301,590.721169,true
824,448.772755,187.758602,true
825,787.208071,447.381657,true
826,850.042896,649.157253,true
827,308.210222,515.493505,true
828,561.297024,54.957386,true
829,497.702257,810.869539,true
830,911.826127,442.414804,true
831,169.433847,534.077802,true
832,953.276499,634.563749,true
833,680.120017,441.345869,true
834,606.941313,960.071160,true
835,28.241091,333.355313,true
836,988.856497,820.732543,true
837,918.625349,356.049159,true
838,748.668245,961.377093,true
839,746.458909,574.175523,true
840,251.404869,79.174626,true
841,88.155257,326.143556,true
842,955.698863,972.814875,true
843,951.556520,197.868137,true
844,397.669278,776.755474,true
845,734.227332,63.632263,true
846,776.588954,951.711589,true
847,566.141646,533.597090,true
848,256.624689,609.787310,true
849,471.851123,320.441390,true
850,748.352841,441.124353,true
851,577.263808,491.713443,true
852,114.416922,978.671559,true
853,407.449891,309.830654,true
854,455.607400,188.653939,true
855,174.431078,378.262719,true
856,376.808703,406.547573,true
857,837.698897,110.286730,true
858,906.671621,451.842668,true
859,635.246349,115.803457,true
860,50.534305,349.603865,true
861,729.186332,962.055926,true
862,793.028045,462.813241,true
863,587.569545,905.693054,true
864,734.969289,996.708392,true
865,732.803310,616.472229,true
866,448.552230,774.804228,true
867,527.112042,616.997076,true
868,65.521326,906.013693,true
869,736.769184,148.237010,true
870,574.916511,463.259216,true
871,719.369266,437.178359,true
872,800.148409,576.193606,true
873,212.198157,890.806592,true
874,49.574371,404.124974,true
875,864.798143,569.722270,true
876,990.410928,299.967414,true
877,855.113970,405.044068,true
878,382.731609,102.015658,true
879,156.145206,13.853997,true
880,928.463580,897.567939,true
881,278.818273,641.291493,true
882,639.710604,790.898876,true
883,606.832118,711.504667,true
884,811.393452,177.809655,true
885,760.519383,705.018633,true
886,895.113754,779.960006,true
887,779.304236,596.682020,true
888,314.310500,224.413197,true
889,296.127637,886.204868,true
890,535.192793,267.300884,true
891,292.249052,332.402284,true
892,513.596974,855.242499,true
893,467.123346,862.609959,true
894,974.829508,94.129343,true
895,735.590409,770.339181,true
896,851.721460,852.110707,true
897,873.403860,237.090469,true
898,605.534852,162.095739,true
899,872.164918,418.346647,true
900,85.024297,808.811245,true
901,136.015798,819.117690,true
902,40.872318,486.432479,true
903,254.986642,451.011137,true
904,405.880394,695.030133,true
905,723.678842,310.653560,true
906,975.711665,107.553407,true
907,639.006502,48.390121,true
908,180.645751,483.796105,true
909,107.007312,306.540703,true
910,225.719770,333.768434,true
911,816.272545,98.092819,true
912,994.793940,440.124318,true
913,994.335678,769.562901,true
914,763.494290,37.770575,true
915,753.397316,545.859423,true
916,946.648661,918.510411,true
917,653.054289,390.332241,true
918,817.746817,979.550986,true
919,160.238583,929.795167,true
920,381.118911,766.930653,true
921,570.361835,492.159072,true
922,351.941422,378.398442,true
923,868.699799,883.415451,true
924,504.842711,685.004908,true
925,957.340168,391.061292,true
926,488.795307,206.639693,true
927,650.556326,642.658105,true
928,574.145825,133.978355,true
929,850.258586,371.068896,true
930,697.047103,927.776697,true
931,353.213845,842.019396,true
932,597.221741,646.178335,true
933,813.012961,684.980269,true
934,806.899947,651.677028,true
935,482.305146,134.969643,true
936,741.938895,631.602409,true
937,494.606691,240.726271,true
938,170.544675,929.473880,true
939,610.031542,423.805012,true
940,890.681855,29.294310,true
941,545.579154,883.498736,true
942,534.170273,660.831719,true
943,238.155119,734.091393,true
944,33.632156,401.163377,true
945,647.288326,433.799069,true
946,437.866973,836.233858,true
947,994.548158,18.857139,true
948,441.895593,315.904423,true
949,657.953632,891.563728,true
950,209.829044,86.948452,true
951,292.206016,427.690210,true
952,811.881792,120.673662,true
953,129.365213,466.522480,true
954,871.262827,265.328632,true
955,829.629373,825.896645,true
956,822.342495,448.177526,true
957,698.166062,344.945980,true
958,518.406790,528.103798,true
959,561.482739,598.876153,true
960,795.474853,56.830008,true
961,105.613082,352.938493,true
962,998.069649,645.317391,true
963,18.434718,26.871355,true
964,403.495843,851.635414,true
965,849.723404,926.432625,true
966,943.092657,507.568367,true
967,105.086938,765.246704,true
968,612.094123,183.452192,true
969,723.712319,48.041630,true
970,484.142567,54.211748,true
971,754.897424,215.453455,true
972,302.165669,774.294614,true
973,744.628757,60.926091,true
974,204.241440,95.175170,true
975,71.004876,821.837089,true
976,261.239231,866.328021,true
977,226.094955,519.830935,true
978,152.439446,749.047284,true
979,831.860252,579.443001,true
980,485.998095,442.214482,true
981,999.056307,489.449136,true
982,983.037023,470.094345,true
983,490.571462,287.977162,true
984,987.304137,614.464492,true
985,34.447739,950.268280,true
986,536.762507,886.861370,true
987,46.867899,337.077778,true
988,539.130772,531.451558,true
989,971.682745,222.056321,true
990,430.311817,925.014000,true
991,420.590720,58.054174,true
992,62.810643,397.745356,true
993,306.871634,565.142786,true
994,470.655894,937.077206,true
995,205.615340,927.249324,true
996,588.004648,456.420201,true
997,244.674756,369.651563,true
